val_SEP_NDF_SS,val_Bias_NDF_SS,val_SEPC_NDF_SS,val_R2_NDF_SS,val_Slope_NDF_SS,val_N_NDF_SS,val_Min_True_NDF_SS,val_Max_True_NDF_SS,val_Avg_True_NDF_SS,val_Std_True_NDF_SS,val_Min_Pred_NDF_SS,val_Max_Pred_NDF_SS,val_Avg_Pred_NDF_SS,val_Std_Pred_NDF_SS,train_SEP_NDF_SS,train_Bias_NDF_SS,train_SEPC_NDF_SS,train_R2_NDF_SS,train_Slope_NDF_SS,train_N_NDF_SS,train_Min_True_NDF_SS,train_Max_True_NDF_SS,train_Avg_True_NDF_SS,train_Std_True_NDF_SS,train_Min_Pred_NDF_SS,train_Max_Pred_NDF_SS,train_Avg_Pred_NDF_SS,train_Std_Pred_NDF_SS
117.49391354501209,-6.213336483373813,77.7529059289285,-0.4707038614070722,0.013598093004219287,35,0.0,21.6,12.157142857142857,8.809484684597804,18.07553836031527,18.800436701004653,18.37047934051667,0.18705316190039012,1.4418255113881484,0.24454806372574472,1.3810571792149757,0.05755784282360821,0.05723217076953952,63,16.3,24.1,18.74126984126984,1.2270282749403738,18.155716847910252,18.7888347937763,18.496721777544092,0.16085576530684753
