val_SEP_ADF_SS,val_Bias_ADF_SS,val_SEPC_ADF_SS,val_R2_ADF_SS,val_Slope_ADF_SS,val_N_ADF_SS,val_Min_True_ADF_SS,val_Max_True_ADF_SS,val_Avg_True_ADF_SS,val_Std_True_ADF_SS,val_Min_Pred_ADF_SS,val_Max_Pred_ADF_SS,val_Avg_Pred_ADF_SS,val_Std_Pred_ADF_SS,train_SEP_ADF_SS,train_Bias_ADF_SS,train_SEPC_ADF_SS,train_R2_ADF_SS,train_Slope_ADF_SS,train_N_ADF_SS,train_Min_True_ADF_SS,train_Max_True_ADF_SS,train_Avg_True_ADF_SS,train_Std_True_ADF_SS,train_Min_Pred_ADF_SS,train_Max_Pred_ADF_SS,train_Avg_Pred_ADF_SS,train_Std_Pred_ADF_SS
12.51861488405616,-1.9764237385225674,8.497474360619591,-0.2583180345560352,0.08126643916160602,35,0.0,7.6,4.268571428571429,3.108768376114009,5.473563457155498,7.166498880645455,6.244995167093997,0.4012953349130244,0.1525776551268332,0.10543074481596115,0.14129854785155477,0.6694885745029587,0.6805656585160784,69,5.5,8.5,6.879710144927536,0.6745002895638504,5.632030773197002,8.053866595890916,6.774279400111575,0.5509516011797881
