val_SEP_SS,val_Bias_SS,val_SEPC_SS,val_R2_SS,val_Slope_SS,val_N_SS,val_Min_True_SS,val_Max_True_SS,val_Avg_True_SS,val_Std_True_SS,val_Min_Pred_SS,val_Max_Pred_SS,val_Avg_Pred_SS,val_Std_Pred_SS,train_SEP_SS,train_Bias_SS,train_SEPC_SS,train_R2_SS,train_Slope_SS,train_N_SS,train_Min_True_SS,train_Max_True_SS,train_Avg_True_SS,train_Std_True_SS,train_Min_Pred_SS,train_Max_Pred_SS,train_Avg_Pred_SS,train_Std_Pred_SS
0.15731280369874204,-0.02473414616037246,0.15668303224227456,0.8051856437397825,0.8704604632750205,35,86.5,90.6900024,88.32399977142857,0.8856803168517333,86.40020965356025,90.64070204480433,88.34873391758894,0.8563916730986059,0.12294321792780366,-0.024938247835265246,0.12231801116077883,0.9287370374466857,0.8849177162021633,190,83.21,90.7799988,87.94594737210527,1.310009524532391,83.31018514803499,90.68041251739872,87.97088561994052,1.2011694420266235
