val_SEP_AMIDO_SS,val_Bias_AMIDO_SS,val_SEPC_AMIDO_SS,val_R2_AMIDO_SS,val_Slope_AMIDO_SS,val_N_AMIDO_SS,val_Min_True_AMIDO_SS,val_Max_True_AMIDO_SS,val_Avg_True_AMIDO_SS,val_Std_True_AMIDO_SS,val_Min_Pred_AMIDO_SS,val_Max_Pred_AMIDO_SS,val_Avg_Pred_AMIDO_SS,val_Std_Pred_AMIDO_SS,train_SEP_AMIDO_SS,train_Bias_AMIDO_SS,train_SEPC_AMIDO_SS,train_R2_AMIDO_SS,train_Slope_AMIDO_SS,train_N_AMIDO_SS,train_Min_True_AMIDO_SS,train_Max_True_AMIDO_SS,train_Avg_True_AMIDO_SS,train_Std_True_AMIDO_SS,train_Min_Pred_AMIDO_SS,train_Max_Pred_AMIDO_SS,train_Avg_Pred_AMIDO_SS,train_Std_Pred_AMIDO_SS
2.925576737129803,0.576951633840095,2.5829131614628498,0.025650901683659577,0.22519168490458302,35,51.63055872291904,59.4300003,56.00251018914805,1.70786638080472,52.590687180962654,57.58196235215815,55.42555855530796,0.9518349081912965,3.1201490810053887,-0.23264816660195556,3.065607564125036,0.44548117092201234,0.4147399313340513,131,47.08,59.8,54.96254409435114,2.3630099598392467,49.59016237107393,57.60024164000776,55.19519226095311,1.4457015240092062
