val_SEP_Protein,val_std_SEP_Protein,val_Bias_Protein,val_SEPC_Protein,val_R2_Protein,val_Slope_Protein,val_N_Protein,val_Min_True_Protein,val_Max_True_Protein,val_Avg_True_Protein,val_Std_True_Protein,val_Min_Pred_Protein,val_Max_Pred_Protein,val_Avg_Pred_Protein,val_Std_Pred_Protein,train_SEP_Protein,train_std_SEP_Protein,train_Bias_Protein,train_SEPC_Protein,train_R2_Protein,train_Slope_Protein,train_N_Protein,train_Min_True_Protein,train_Max_True_Protein,train_Avg_True_Protein,train_Std_True_Protein,train_Min_Pred_Protein,train_Max_Pred_Protein,train_Avg_Pred_Protein,train_Std_Pred_Protein
0.04545616478387474,30.1801784953857,-0.023415523637695657,0.04487902083942476,0.9780156266769967,0.9682150749569024,20,16.0,21.4,18.73500008,1.4015259806368405,16.311857,21.604584,18.758417,1.3718752,0.0789293837213289,21.086910557579646,0.0027208422333386195,0.0789219044194634,0.9748495998203917,0.9333222905565067,98,15.3,24.2399998,19.482142808163267,1.7624618916956973,16.145641,23.652966,19.479422,1.6643769
