val_SEP_DM,val_std_SEP_DM,val_Bias_DM,val_SEPC_DM,val_R2_DM,val_Slope_DM,val_N_DM,val_Min_True_DM,val_Max_True_DM,val_Avg_True_DM,val_Std_True_DM,val_Min_Pred_DM,val_Max_Pred_DM,val_Avg_Pred_DM,val_Std_Pred_DM,train_SEP_DM,train_std_SEP_DM,train_Bias_DM,train_SEPC_DM,train_R2_DM,train_Slope_DM,train_N_DM,train_Min_True_DM,train_Max_True_DM,train_Avg_True_DM,train_Std_True_DM,train_Min_Pred_DM,train_Max_Pred_DM,train_Avg_Pred_DM,train_Std_Pred_DM
0.17045766066701185,14.165967860960267,-0.00348184486255166,0.17044546774955094,0.9725849787532965,0.9578746010158796,175,79.2945,93.3,87.9790713022857,2.4863918202576327,78.81066993901486,93.26596615581641,87.98255314714827,2.414697742663361,0.18655325341716097,19.64018757366629,-0.012895896646185142,0.18638673468085148,0.9863403411988972,0.9852882771316804,776,64.1945,94.0,87.3696130613402,3.6931885342930957,64.20457777011279,93.96643488758849,87.38250895798639,3.663940889590743
