val_SEP_ADF,val_std_SEP_ADF,val_Bias_ADF,val_SEPC_ADF,val_R2_ADF,val_Slope_ADF,val_N_ADF,val_Min_True_ADF,val_Max_True_ADF,val_Avg_True_ADF,val_Std_True_ADF,val_Min_Pred_ADF,val_Max_Pred_ADF,val_Avg_Pred_ADF,val_Std_Pred_ADF,train_SEP_ADF,train_std_SEP_ADF,train_Bias_ADF,train_SEPC_ADF,train_R2_ADF,train_Slope_ADF,train_N_ADF,train_Min_True_ADF,train_Max_True_ADF,train_Avg_True_ADF,train_Std_True_ADF,train_Min_Pred_ADF,train_Max_Pred_ADF,train_Avg_Pred_ADF,train_Std_Pred_ADF
0.15028389624399385,10.673396651444596,0.02339028164424238,0.14972489737565348,0.9491862718810007,0.9191232349915507,47,2.3946786854047,8.8699999,5.303124819847146,1.701357892532971,2.9257498980683696,8.423346171371836,5.279734538202905,1.6040396349366912,0.5421002724657114,4.030564910886421,0.016727892601655456,0.5418188780389149,0.9087044422683207,0.8586390552883532,179,1.295215916,12.7799997,5.449479060619269,2.4299563672373794,1.5039220768259618,12.295751393480657,5.432751168017611,2.1849703363822646
