1 	 0.30345	 0.30078	 0.30244	 0.31124	 0.33100	 0.36118	 0.39504	 0.41861	 0.43995	 0.46251	 0.47728	 0.46967	 0.43419	 0.39178	 0.36103	 0.34212	 0.33010	 0.32360	 0.31838	 0.31403	 0.31137	 0.31228	 0.31885	 0.33071	 0.34837	 0.37358	 0.40430	 0.44028	 0.48492	 0.52878	 0.57060	 0.61618	 0.65282	 0.67589	 0.68893	 0.69528	 0.69764	 0.69785	 0.69624	 0.69295	 0.68669	 0.67803	 0.67038	 0.66267	 0.65455	 0.64649	 0.64021	 0.63553	 0.63013	 0.62335	 0.61583	 0.60990	 0.60397	 0.59999	 0.60089	 0.60749	 0.62386	 0.64634	 0.67849	 0.72151	 0.76267	 0.77360	 0.75263	 0.71517	 0.67653	 0.64703	 0.62261	 0.59848	 0.58036	 0.56445	 0.54956
6 	 0.24875	 0.24633	 0.24794	 0.25608	 0.27474	 0.30310	 0.33490	 0.35693	 0.37714	 0.39837	 0.41230	 0.40574	 0.37306	 0.33331	 0.30436	 0.28634	 0.27495	 0.26893	 0.26362	 0.25952	 0.25676	 0.25746	 0.26385	 0.27513	 0.29209	 0.31666	 0.34620	 0.38021	 0.42262	 0.46474	 0.50451	 0.54737	 0.58274	 0.60515	 0.61794	 0.62422	 0.62632	 0.62584	 0.62463	 0.62137	 0.61521	 0.60667	 0.59952	 0.59225	 0.58460	 0.57727	 0.57108	 0.56697	 0.56205	 0.55539	 0.54830	 0.54238	 0.53673	 0.53272	 0.53340	 0.53910	 0.55427	 0.57454	 0.60327	 0.64218	 0.67977	 0.69424	 0.68209	 0.65161	 0.61577	 0.58767	 0.56531	 0.54166	 0.52237	 0.50659	 0.49186
11 	 0.29711	 0.29447	 0.29609	 0.30482	 0.32446	 0.35436	 0.38795	 0.41123	 0.43251	 0.45502	 0.46975	 0.46207	 0.42649	 0.38424	 0.35357	 0.33472	 0.32275	 0.31628	 0.31103	 0.30673	 0.30410	 0.30490	 0.31147	 0.32329	 0.34097	 0.36631	 0.39708	 0.43303	 0.47786	 0.52200	 0.56425	 0.61023	 0.64705	 0.66998	 0.68281	 0.68886	 0.69104	 0.69092	 0.68912	 0.68566	 0.67930	 0.67062	 0.66298	 0.65519	 0.64702	 0.63889	 0.63261	 0.62799	 0.62263	 0.61579	 0.60828	 0.60234	 0.59654	 0.59257	 0.59361	 0.60031	 0.61691	 0.63957	 0.67215	 0.71582	 0.75771	 0.76925	 0.74871	 0.71123	 0.67263	 0.64285	 0.61856	 0.59518	 0.57597	 0.56043	 0.54499
16 	 0.24720	 0.24479	 0.24637	 0.25457	 0.27343	 0.30198	 0.33387	 0.35590	 0.37613	 0.39754	 0.41175	 0.40523	 0.37225	 0.33199	 0.30279	 0.28455	 0.27312	 0.26698	 0.26166	 0.25748	 0.25473	 0.25544	 0.26170	 0.27294	 0.28978	 0.31436	 0.34405	 0.37827	 0.42085	 0.46292	 0.50235	 0.54506	 0.58028	 0.60272	 0.61555	 0.62175	 0.62374	 0.62323	 0.62193	 0.61859	 0.61248	 0.60401	 0.59697	 0.58973	 0.58216	 0.57484	 0.56872	 0.56472	 0.55989	 0.55335	 0.54628	 0.54047	 0.53490	 0.53106	 0.53179	 0.53778	 0.55323	 0.57381	 0.60299	 0.64282	 0.68170	 0.69679	 0.68467	 0.65336	 0.61744	 0.58940	 0.56677	 0.54321	 0.52381	 0.50794	 0.49290
21 	 0.29655	 0.29387	 0.29550	 0.30428	 0.32393	 0.35387	 0.38746	 0.41080	 0.43220	 0.45475	 0.46956	 0.46189	 0.42625	 0.38395	 0.35327	 0.33446	 0.32255	 0.31603	 0.31080	 0.30653	 0.30392	 0.30474	 0.31129	 0.32305	 0.34077	 0.36611	 0.39689	 0.43292	 0.47782	 0.52203	 0.56428	 0.61026	 0.64719	 0.67009	 0.68283	 0.68894	 0.69109	 0.69097	 0.68922	 0.68569	 0.67946	 0.67079	 0.66321	 0.65546	 0.64726	 0.63914	 0.63285	 0.62828	 0.62304	 0.61620	 0.60875	 0.60282	 0.59702	 0.59312	 0.59420	 0.60100	 0.61771	 0.64049	 0.67315	 0.71708	 0.75901	 0.77042	 0.74946	 0.71171	 0.67266	 0.64286	 0.61836	 0.59423	 0.57564	 0.55980	 0.54421
26 	 0.24589	 0.24349	 0.24508	 0.25335	 0.27226	 0.30099	 0.33314	 0.35531	 0.37579	 0.39744	 0.41177	 0.40519	 0.37186	 0.33149	 0.30203	 0.28374	 0.27227	 0.26616	 0.26084	 0.25670	 0.25394	 0.25465	 0.26095	 0.27220	 0.28912	 0.31382	 0.34374	 0.37825	 0.42120	 0.46366	 0.50341	 0.54660	 0.58214	 0.60473	 0.61755	 0.62376	 0.62588	 0.62537	 0.62407	 0.62074	 0.61462	 0.60614	 0.59907	 0.59175	 0.58401	 0.57657	 0.57042	 0.56634	 0.56145	 0.55479	 0.54767	 0.54183	 0.53627	 0.53244	 0.53324	 0.53946	 0.55526	 0.57639	 0.60628	 0.64703	 0.68660	 0.70137	 0.68785	 0.65589	 0.61923	 0.59061	 0.56777	 0.54379	 0.52410	 0.50796	 0.49302
31 	 0.29877	 0.29615	 0.29768	 0.30638	 0.32606	 0.35590	 0.38940	 0.41279	 0.43428	 0.45669	 0.47145	 0.46368	 0.42797	 0.38571	 0.35506	 0.33625	 0.32429	 0.31782	 0.31256	 0.30830	 0.30569	 0.30648	 0.31291	 0.32452	 0.34217	 0.36732	 0.39800	 0.43391	 0.47865	 0.52256	 0.56439	 0.61002	 0.64678	 0.66950	 0.68215	 0.68835	 0.69067	 0.69077	 0.68909	 0.68559	 0.67939	 0.67087	 0.66340	 0.65567	 0.64753	 0.63929	 0.63303	 0.62847	 0.62319	 0.61646	 0.60892	 0.60294	 0.59710	 0.59325	 0.59421	 0.60109	 0.61785	 0.64058	 0.67302	 0.71671	 0.75870	 0.77013	 0.74934	 0.71170	 0.67321	 0.64343	 0.61945	 0.59515	 0.57669	 0.56123	 0.54620
36 	 0.24752	 0.24528	 0.24685	 0.25509	 0.27394	 0.30215	 0.33362	 0.35546	 0.37559	 0.39650	 0.41032	 0.40373	 0.37126	 0.33209	 0.30322	 0.28537	 0.27411	 0.26811	 0.26286	 0.25886	 0.25617	 0.25680	 0.26299	 0.27407	 0.29072	 0.31489	 0.34413	 0.37786	 0.41982	 0.46135	 0.50019	 0.54211	 0.57657	 0.59819	 0.61038	 0.61642	 0.61855	 0.61809	 0.61692	 0.61361	 0.60762	 0.59938	 0.59256	 0.58547	 0.57798	 0.57047	 0.56442	 0.56043	 0.55576	 0.54928	 0.54227	 0.53651	 0.53108	 0.52731	 0.52796	 0.53381	 0.54906	 0.56932	 0.59757	 0.63575	 0.67264	 0.68688	 0.67503	 0.64492	 0.60966	 0.58176	 0.55986	 0.53619	 0.51638	 0.50062	 0.48646
41 	 0.29920	 0.29650	 0.29800	 0.30668	 0.32630	 0.35608	 0.38951	 0.41277	 0.43425	 0.45668	 0.47136	 0.46351	 0.42778	 0.38559	 0.35490	 0.33607	 0.32410	 0.31764	 0.31242	 0.30813	 0.30551	 0.30628	 0.31272	 0.32431	 0.34197	 0.36719	 0.39794	 0.43398	 0.47878	 0.52280	 0.56484	 0.61083	 0.64778	 0.67069	 0.68349	 0.68961	 0.69197	 0.69210	 0.69044	 0.68700	 0.68083	 0.67241	 0.66490	 0.65717	 0.64898	 0.64070	 0.63450	 0.62994	 0.62471	 0.61797	 0.61041	 0.60449	 0.59866	 0.59476	 0.59574	 0.60273	 0.61956	 0.64254	 0.67525	 0.71942	 0.76174	 0.77304	 0.75189	 0.71389	 0.67506	 0.64518	 0.62077	 0.59698	 0.57800	 0.56216	 0.54740
46 	 0.24894	 0.24655	 0.24806	 0.25637	 0.27527	 0.30402	 0.33602	 0.35823	 0.37881	 0.40044	 0.41470	 0.40800	 0.37457	 0.33423	 0.30480	 0.28656	 0.27508	 0.26900	 0.26369	 0.25956	 0.25682	 0.25752	 0.26371	 0.27496	 0.29183	 0.31657	 0.34648	 0.38093	 0.42387	 0.46625	 0.50585	 0.54892	 0.58429	 0.60670	 0.61943	 0.62558	 0.62775	 0.62741	 0.62621	 0.62291	 0.61689	 0.60854	 0.60163	 0.59436	 0.58661	 0.57914	 0.57300	 0.56900	 0.56422	 0.55766	 0.55058	 0.54469	 0.53915	 0.53528	 0.53612	 0.54236	 0.55828	 0.57943	 0.60947	 0.65027	 0.69002	 0.70467	 0.69104	 0.65864	 0.62222	 0.59340	 0.57072	 0.54647	 0.52675	 0.51056	 0.49570
