val_SEP_NDF,val_std_SEP_NDF,val_Bias_NDF,val_SEPC_NDF,val_R2_NDF,val_Slope_NDF,val_N_NDF,val_Min_True_NDF,val_Max_True_NDF,val_Avg_True_NDF,val_Std_True_NDF,val_Min_Pred_NDF,val_Max_Pred_NDF,val_Avg_Pred_NDF,val_Std_Pred_NDF,train_SEP_NDF,train_std_SEP_NDF,train_Bias_NDF,train_SEPC_NDF,train_R2_NDF,train_Slope_NDF,train_N_NDF,train_Min_True_NDF,train_Max_True_NDF,train_Avg_True_NDF,train_Std_True_NDF,train_Min_Pred_NDF,train_Max_Pred_NDF,train_Avg_Pred_NDF,train_Std_Pred_NDF
2.5408238199363544,1.3768137717929154,-0.29731602785744915,2.450902916404718,0.8599330642048041,0.7755718207601071,59,5.885231011581906,21.6,13.647484189638389,4.222867483385436,9.824680758062032,19.047055795111703,13.94480021749584,3.498241226987856,0.5583371024410012,6.214053545972357,0.07599211347761396,0.5525433673554172,0.9590884950568033,0.922226193684144,306,6.948965354203949,24.1,12.270295135391565,3.688202202959863,7.290960565314912,24.00006128474022,12.194303021913951,3.4695366512714347
