val_SEP_Protein,val_std_SEP_Protein,val_Bias_Protein,val_SEPC_Protein,val_R2_Protein,val_Slope_Protein,val_N_Protein,val_Min_True_Protein,val_Max_True_Protein,val_Avg_True_Protein,val_Std_True_Protein,val_Min_Pred_Protein,val_Max_Pred_Protein,val_Avg_Pred_Protein,val_Std_Pred_Protein,train_SEP_Protein,train_std_SEP_Protein,train_Bias_Protein,train_SEPC_Protein,train_R2_Protein,train_Slope_Protein,train_N_Protein,train_Min_True_Protein,train_Max_True_Protein,train_Avg_True_Protein,train_Std_True_Protein,train_Min_Pred_Protein,train_Max_Pred_Protein,train_Avg_Pred_Protein,train_Std_Pred_Protein
1.7975453041282672,0.957806790682215,0.3253939816695888,1.6835193497978795,0.7806258919670035,0.5920649295463123,14,37.5600014,47.4,40.182143014285714,2.7583850906809144,37.85690173926389,43.475309392871,39.85674903261612,1.7217010988529817,3.334252031925489,0.6953070776451299,-0.05599860909144,3.3310621214256555,0.7089769964085271,0.5932291534776356,59,34.12,55.82,40.43813559322034,3.35601230002002,37.10145283502262,51.65431561050226,40.494134202311784,2.3183290364504483
