val_SEP_NDF,val_std_SEP_NDF,val_Bias_NDF,val_SEPC_NDF,val_R2_NDF,val_Slope_NDF,val_N_NDF,val_Min_True_NDF,val_Max_True_NDF,val_Avg_True_NDF,val_Std_True_NDF,val_Min_Pred_NDF,val_Max_Pred_NDF,val_Avg_Pred_NDF,val_Std_Pred_NDF,train_SEP_NDF,train_std_SEP_NDF,train_Bias_NDF,train_SEPC_NDF,train_R2_NDF,train_Slope_NDF,train_N_NDF,train_Min_True_NDF,train_Max_True_NDF,train_Avg_True_NDF,train_Std_True_NDF,train_Min_Pred_NDF,train_Max_Pred_NDF,train_Avg_Pred_NDF,train_Std_Pred_NDF
1.96373047562611,0.05771874236204178,0.6396796194671003,1.3499454522837482,-0.3537056228263309,0.041346828809334074,3,10.2399998,12.54,11.183333433333333,0.9834067708171299,10.394707921930314,10.669426395459263,10.543653813866234,0.11334405339115321,0.271847186643189,2.8025099247104284,-0.0821283054570517,0.2645400398728383,0.6521457727740179,0.7330466130994349,13,9.17,12.25,10.288461538461538,0.8493422446344642,9.070367921302324,12.150367970183991,10.37058984391859,0.7618544385721454
