val_SEP_Crude Fib.,val_std_SEP_Crude Fib.,val_Bias_Crude Fib.,val_SEPC_Crude Fib.,val_R2_Crude Fib.,val_Slope_Crude Fib.,val_N_Crude Fib.,val_Min_True_Crude Fib.,val_Max_True_Crude Fib.,val_Avg_True_Crude Fib.,val_Std_True_Crude Fib.,val_Min_Pred_Crude Fib.,val_Max_Pred_Crude Fib.,val_Avg_Pred_Crude Fib.,val_Std_Pred_Crude Fib.,train_SEP_Crude Fib.,train_std_SEP_Crude Fib.,train_Bias_Crude Fib.,train_SEPC_Crude Fib.,train_R2_Crude Fib.,train_Slope_Crude Fib.,train_N_Crude Fib.,train_Min_True_Crude Fib.,train_Max_True_Crude Fib.,train_Avg_True_Crude Fib.,train_Std_True_Crude Fib.,train_Min_Pred_Crude Fib.,train_Max_Pred_Crude Fib.,train_Avg_Pred_Crude Fib.,train_Std_Pred_Crude Fib.
0.1833840440721062,3.69277068082127,0.12489958395332763,0.16658414522564458,0.7964473505595762,0.6816402799563755,14,4.01,7.8299999,6.046428592857143,0.9146397071569653,4.385124035968968,6.642441664582601,5.921529008903813,0.6771952212799094,0.15398232030688913,3.379164109660589,-0.0038333136859381766,0.15396727614893588,0.7650670406150419,0.5940022304546752,43,3.74,7.33,5.900232558139535,0.8001176900992346,4.335802085220536,6.949751154781018,5.904065871825473,0.5203315303033006
