val_SEP_Starch,val_std_SEP_Starch,val_Bias_Starch,val_SEPC_Starch,val_R2_Starch,val_Slope_Starch,val_N_Starch,val_Min_True_Starch,val_Max_True_Starch,val_Avg_True_Starch,val_Std_True_Starch,val_Min_Pred_Starch,val_Max_Pred_Starch,val_Avg_Pred_Starch,val_Std_Pred_Starch,train_SEP_Starch,train_std_SEP_Starch,train_Bias_Starch,train_SEPC_Starch,train_R2_Starch,train_Slope_Starch,train_N_Starch,train_Min_True_Starch,train_Max_True_Starch,train_Avg_True_Starch,train_Std_True_Starch,train_Min_Pred_Starch,train_Max_Pred_Starch,train_Avg_Pred_Starch,train_Std_Pred_Starch
0.060855000544477,26.24349145161229,0.048844156084437075,0.0583990797966526,0.979732538150162,0.927493193672243,35,51.63055872291904,59.4300003,56.00251018914805,1.70786638080472,52.092525,59.0565,55.953663,1.5970477,0.21997006508842307,9.925606273094104,-0.012228497276136167,0.2198193786647473,0.9609065016580115,0.9073214295408188,131,47.08,59.8,54.96254409435114,2.3630099598392467,48.2379,59.016766,54.974773,2.1833363
