val_SEP_Protein,val_std_SEP_Protein,val_Bias_Protein,val_SEPC_Protein,val_R2_Protein,val_Slope_Protein,val_N_Protein,val_Min_True_Protein,val_Max_True_Protein,val_Avg_True_Protein,val_Std_True_Protein,val_Min_Pred_Protein,val_Max_Pred_Protein,val_Avg_Pred_Protein,val_Std_Pred_Protein,train_SEP_Protein,train_std_SEP_Protein,train_Bias_Protein,train_SEPC_Protein,train_R2_Protein,train_Slope_Protein,train_N_Protein,train_Min_True_Protein,train_Max_True_Protein,train_Avg_True_Protein,train_Std_True_Protein,train_Min_Pred_Protein,train_Max_Pred_Protein,train_Avg_Pred_Protein,train_Std_Pred_Protein
0.2182084943211547,3.7612929173056817,0.012028775366908358,0.21805954725383223,0.8370459459101336,0.6775013710211896,35,9.1,14.71,10.497142845714286,1.1405351593181363,9.326573,13.426359,10.485114,0.82074606,0.4821299428407426,2.3836220838341653,0.029042082227683567,0.48127780501670425,0.8137054890777289,0.6648057422809556,98,8.3,15.92,10.941836730612247,1.6004969543520102,9.24816,13.704401,10.912794,1.1492156
