val_SEP_CEN_SS,val_Bias_CEN_SS,val_SEPC_CEN_SS,val_R2_CEN_SS,val_Slope_CEN_SS,val_N_CEN_SS,val_Min_True_CEN_SS,val_Max_True_CEN_SS,val_Avg_True_CEN_SS,val_Std_True_CEN_SS,val_Min_Pred_CEN_SS,val_Max_Pred_CEN_SS,val_Avg_Pred_CEN_SS,val_Std_Pred_CEN_SS,train_SEP_CEN_SS,train_Bias_CEN_SS,train_SEPC_CEN_SS,train_R2_CEN_SS,train_Slope_CEN_SS,train_N_CEN_SS,train_Min_True_CEN_SS,train_Max_True_CEN_SS,train_Avg_True_CEN_SS,train_Std_True_CEN_SS,train_Min_Pred_CEN_SS,train_Max_Pred_CEN_SS,train_Avg_Pred_CEN_SS,train_Std_Pred_CEN_SS
5.3680159191783705,-0.965125600869973,4.37833177963283,-0.19394455376920727,0.015089946989723024,17,0.0,5.87,4.417058794117647,2.05707605441824,5.209793372832849,5.747360407192075,5.38218439498762,0.13011167156089806,0.4066647960037052,0.20717922723509288,0.3629750775167297,0.05909296454502988,0.09974954121459309,57,4.4,7.99,5.680526315789475,0.6516306699421334,5.20153814360722,5.762367652384897,5.47334708855438,0.1292144295619297
