val_SEP_EE_SS,val_Bias_EE_SS,val_SEPC_EE_SS,val_R2_EE_SS,val_Slope_EE_SS,val_N_EE_SS,val_Min_True_EE_SS,val_Max_True_EE_SS,val_Avg_True_EE_SS,val_Std_True_EE_SS,val_Min_Pred_EE_SS,val_Max_Pred_EE_SS,val_Avg_Pred_EE_SS,val_Std_Pred_EE_SS,train_SEP_EE_SS,train_Bias_EE_SS,train_SEPC_EE_SS,train_R2_EE_SS,train_Slope_EE_SS,train_N_EE_SS,train_Min_True_EE_SS,train_Max_True_EE_SS,train_Avg_True_EE_SS,train_Std_True_EE_SS,train_Min_Pred_EE_SS,train_Max_Pred_EE_SS,train_Avg_Pred_EE_SS,train_Std_Pred_EE_SS
70.38050563263101,-3.416702123852018,57.97703639180019,0.1476872408517994,0.16783012855409518,17,0.0,25.06,18.858235229411765,8.815810109213023,19.136577489559627,25.049836007722778,22.274937353263784,1.7132218018501983,0.8776215571209666,-0.06289004632961794,0.8735993626185856,0.7463558454907533,0.7386889970452363,60,19.42,28.32,23.190666666666672,1.844554929756468,20.239186130971987,28.30996517020536,23.253556712996286,1.5758369496452143
