val_SEP_SS,val_Bias_SS,val_SEPC_SS,val_R2_SS,val_Slope_SS,val_N_SS,val_Min_True_SS,val_Max_True_SS,val_Avg_True_SS,val_Std_True_SS,val_Min_Pred_SS,val_Max_Pred_SS,val_Avg_Pred_SS,val_Std_Pred_SS,train_SEP_SS,train_Bias_SS,train_SEPC_SS,train_R2_SS,train_Slope_SS,train_N_SS,train_Min_True_SS,train_Max_True_SS,train_Avg_True_SS,train_Std_True_SS,train_Min_Pred_SS,train_Max_Pred_SS,train_Avg_Pred_SS,train_Std_Pred_SS
0.045861820736389225,-0.08838959755788146,0.03756080472016721,0.994200203233463,1.0195566337376263,17,79.6699982,90.7600021,87.68705803529411,2.7280654731059406,79.5702056440125,91.15570368240033,87.77544763285199,2.787254357637434,0.8157971343681553,0.05149938520450307,0.8131021704872549,0.940333949172626,0.8970513945826026,63,72.99,92.41,87.32539682539682,3.668200036693238,77.82442633221123,91.97011456308552,87.27389744019233,3.389011352065387
