val_SEP_NDF,val_std_SEP_NDF,val_Bias_NDF,val_SEPC_NDF,val_R2_NDF,val_Slope_NDF,val_N_NDF,val_Min_True_NDF,val_Max_True_NDF,val_Avg_True_NDF,val_Std_True_NDF,val_Min_Pred_NDF,val_Max_Pred_NDF,val_Avg_Pred_NDF,val_Std_Pred_NDF,train_SEP_NDF,train_std_SEP_NDF,train_Bias_NDF,train_SEPC_NDF,train_R2_NDF,train_Slope_NDF,train_N_NDF,train_Min_True_NDF,train_Max_True_NDF,train_Avg_True_NDF,train_Std_True_NDF,train_Min_Pred_NDF,train_Max_Pred_NDF,train_Avg_Pred_NDF,train_Std_Pred_NDF
0.024068904524744562,15.399490265555826,-0.0523630622858179,0.02116572656856386,0.894578290892083,0.7722081262311128,18,11.101418368750238,13.10219088341596,11.966796890513661,0.4643563019029283,11.442823,12.9602165,12.01916,0.37064886,0.025345596781307655,18.57810338852103,0.01197693821864984,0.02520028678352478,0.9220114745299666,0.806778482144303,78,11.20044026,13.8985137,12.312083084615384,0.5664139845377268,11.442823,13.343461,12.300105,0.47087312
