val_SEP_Ash,val_std_SEP_Ash,val_Bias_Ash,val_SEPC_Ash,val_R2_Ash,val_Slope_Ash,val_N_Ash,val_Min_True_Ash,val_Max_True_Ash,val_Avg_True_Ash,val_Std_True_Ash,val_Min_Pred_Ash,val_Max_Pred_Ash,val_Avg_Pred_Ash,val_Std_Pred_Ash,train_SEP_Ash,train_std_SEP_Ash,train_Bias_Ash,train_SEPC_Ash,train_R2_Ash,train_Slope_Ash,train_N_Ash,train_Min_True_Ash,train_Max_True_Ash,train_Avg_True_Ash,train_Std_True_Ash,train_Min_Pred_Ash,train_Max_Pred_Ash,train_Avg_Pred_Ash,train_Std_Pred_Ash
0.030177192940292506,4.471194276666499,-0.004296962485177224,0.03015730875472433,0.5453775912683514,0.42052189561180947,14,4.9400001,5.87,5.363571392857144,0.2482685219882309,5.207512,5.6362085,5.367869,0.13492809,0.06980944837298227,7.186550642082628,-0.0009040658515795853,0.06980861644264928,0.8384807296799522,0.7156127766102034,57,4.4,7.99,5.680526315789475,0.6516306699421334,4.9883933,6.945927,5.6814303,0.50168914
