val_SEP_Protein,val_std_SEP_Protein,val_Bias_Protein,val_SEPC_Protein,val_R2_Protein,val_Slope_Protein,val_N_Protein,val_Min_True_Protein,val_Max_True_Protein,val_Avg_True_Protein,val_Std_True_Protein,val_Min_Pred_Protein,val_Max_Pred_Protein,val_Avg_Pred_Protein,val_Std_Pred_Protein,train_SEP_Protein,train_std_SEP_Protein,train_Bias_Protein,train_SEPC_Protein,train_R2_Protein,train_Slope_Protein,train_N_Protein,train_Min_True_Protein,train_Max_True_Protein,train_Avg_True_Protein,train_Std_True_Protein,train_Min_Pred_Protein,train_Max_Pred_Protein,train_Avg_Pred_Protein,train_Std_Pred_Protein
2.91179411982319,0.4368981794411142,0.15045922871093761,2.887414757280108,0.6446419256611096,0.43015970149826066,14,37.5600014,47.4,40.182143014285714,2.7583850906809144,38.512794,42.672882,40.031685,1.2721575,6.216670920625239,0.18199619925061147,0.05918589446504192,6.213107554485339,0.4573912750634701,0.2856792621741679,59,34.12,55.82,40.43813559322034,3.35601230002002,38.489952,43.360626,40.378956,1.1314105
