val_SEP_ADF,val_std_SEP_ADF,val_Bias_ADF,val_SEPC_ADF,val_R2_ADF,val_Slope_ADF,val_N_ADF,val_Min_True_ADF,val_Max_True_ADF,val_Avg_True_ADF,val_Std_True_ADF,val_Min_Pred_ADF,val_Max_Pred_ADF,val_Avg_Pred_ADF,val_Std_Pred_ADF,train_SEP_ADF,train_std_SEP_ADF,train_Bias_ADF,train_SEPC_ADF,train_R2_ADF,train_Slope_ADF,train_N_ADF,train_Min_True_ADF,train_Max_True_ADF,train_Avg_True_ADF,train_Std_True_ADF,train_Min_Pred_ADF,train_Max_Pred_ADF,train_Avg_Pred_ADF,train_Std_Pred_ADF
0.041408293205262604,40.04264596368389,-0.02472431971136121,0.04078371226387322,0.9859991003334923,0.9680014986906927,47,2.3946786854047,8.8699999,5.303124819847146,1.701357892532971,2.7229197,8.704234,5.3278494,1.6580976,0.08302561527167013,28.317622691919063,0.00830025528399354,0.082956333987611,0.9860175870826141,0.9610846662896326,179,1.295215916,12.7799997,5.449479060619269,2.4299563672373794,1.7902902,12.214705,5.4411783,2.351088
