val_SEP_SS,val_Bias_SS,val_SEPC_SS,val_R2_SS,val_Slope_SS,val_N_SS,val_Min_True_SS,val_Max_True_SS,val_Avg_True_SS,val_Std_True_SS,val_Min_Pred_SS,val_Max_Pred_SS,val_Avg_Pred_SS,val_Std_Pred_SS,train_SEP_SS,train_Bias_SS,train_SEPC_SS,train_R2_SS,train_Slope_SS,train_N_SS,train_Min_True_SS,train_Max_True_SS,train_Avg_True_SS,train_Std_True_SS,train_Min_Pred_SS,train_Max_Pred_SS,train_Avg_Pred_SS,train_Std_Pred_SS
0.1832943410220119,0.14317493187728425,0.1621923663416508,0.7730104084806317,0.8183568323863988,35,86.5,90.6900024,88.32399977142857,0.8856803168517333,86.39994045223118,90.59015645091867,88.18082483955129,0.8105648395828025,0.14179397776005012,-0.052191343289182235,0.13905562908426938,0.9178103591421064,0.8530934036426866,190,83.21,90.7799988,87.94594737210527,1.310009524532391,83.30125335117623,90.60163903923949,87.99813871539443,1.1619933561679412
