val_SEP_PG_SS,val_Bias_PG_SS,val_SEPC_PG_SS,val_R2_PG_SS,val_Slope_PG_SS,val_N_PG_SS,val_Min_True_PG_SS,val_Max_True_PG_SS,val_Avg_True_PG_SS,val_Std_True_PG_SS,val_Min_Pred_PG_SS,val_Max_Pred_PG_SS,val_Avg_Pred_PG_SS,val_Std_Pred_PG_SS,train_SEP_PG_SS,train_Bias_PG_SS,train_SEPC_PG_SS,train_R2_PG_SS,train_Slope_PG_SS,train_N_PG_SS,train_Min_True_PG_SS,train_Max_True_PG_SS,train_Avg_True_PG_SS,train_Std_True_PG_SS,train_Min_Pred_PG_SS,train_Max_Pred_PG_SS,train_Avg_Pred_PG_SS,train_Std_Pred_PG_SS
0.5724716038543197,-0.0569101860841041,0.5691375766541886,0.5724888300540117,0.5508736319609416,35,9.1,14.71,10.497142845714286,1.1405351593181363,9.281055342067186,13.489848862164726,10.55405303179839,0.8277870647938925,0.5965529006557729,0.051517659455711434,0.593871469881465,0.7694925766026537,0.7453837444477053,98,8.3,15.92,10.941836730612247,1.6004969543520102,8.600227317394161,15.760226218231612,10.890319071156533,1.3582919033196217
