val_SEP_ADF_SS,val_Bias_ADF_SS,val_SEPC_ADF_SS,val_R2_ADF_SS,val_Slope_ADF_SS,val_N_ADF_SS,val_Min_True_ADF_SS,val_Max_True_ADF_SS,val_Avg_True_ADF_SS,val_Std_True_ADF_SS,val_Min_Pred_ADF_SS,val_Max_Pred_ADF_SS,val_Avg_Pred_ADF_SS,val_Std_Pred_ADF_SS,train_SEP_ADF_SS,train_Bias_ADF_SS,train_SEPC_ADF_SS,train_R2_ADF_SS,train_Slope_ADF_SS,train_N_ADF_SS,train_Min_True_ADF_SS,train_Max_True_ADF_SS,train_Avg_True_ADF_SS,train_Std_True_ADF_SS,train_Min_Pred_ADF_SS,train_Max_Pred_ADF_SS,train_Avg_Pred_ADF_SS,train_Std_Pred_ADF_SS
12.851155971272457,-2.039409093977287,8.56963741712822,-0.2917436532167763,0.07890601878560617,35,0.0,7.6,4.268571428571429,3.108768376114009,5.221453181112097,7.144119344475438,6.307980522548715,0.43071442356397976,0.21715379285523584,0.16242722376795296,0.19038321037808056,0.529604714602466,0.5285769882569475,69,5.5,8.5,6.879710144927536,0.6745002895638504,5.910003656232415,8.090028676876933,6.717282921159584,0.46219722158960974
