val_SEP_EE_SS,val_Bias_EE_SS,val_SEPC_EE_SS,val_R2_EE_SS,val_Slope_EE_SS,val_N_EE_SS,val_Min_True_EE_SS,val_Max_True_EE_SS,val_Avg_True_EE_SS,val_Std_True_EE_SS,val_Min_Pred_EE_SS,val_Max_Pred_EE_SS,val_Avg_Pred_EE_SS,val_Std_Pred_EE_SS,train_SEP_EE_SS,train_Bias_EE_SS,train_SEPC_EE_SS,train_R2_EE_SS,train_Slope_EE_SS,train_N_EE_SS,train_Min_True_EE_SS,train_Max_True_EE_SS,train_Avg_True_EE_SS,train_Std_True_EE_SS,train_Min_Pred_EE_SS,train_Max_Pred_EE_SS,train_Avg_Pred_EE_SS,train_Std_Pred_EE_SS
0.006571666942479558,0.006473498589362719,0.006528528223669946,0.6266533408130437,0.4839570892626336,35,1.8204018951658008,2.3111612175873733,2.0750636650683196,0.13076366190503017,1.870294940582216,2.178978110560795,2.068590166478956,0.0761141185592453,0.013324693408400281,0.012503097697091205,0.013166628984688124,0.2407470363901978,0.3284683868229649,91,1.674473068,2.655930778,2.0683483854725275,0.13174554038505945,1.8246867725457925,2.3023236996111542,2.0558452877754365,0.08406801388925883
