val_SEP_CEN_SS,val_Bias_CEN_SS,val_SEPC_CEN_SS,val_R2_CEN_SS,val_Slope_CEN_SS,val_N_CEN_SS,val_Min_True_CEN_SS,val_Max_True_CEN_SS,val_Avg_True_CEN_SS,val_Std_True_CEN_SS,val_Min_Pred_CEN_SS,val_Max_Pred_CEN_SS,val_Avg_Pred_CEN_SS,val_Std_Pred_CEN_SS,train_SEP_CEN_SS,train_Bias_CEN_SS,train_SEPC_CEN_SS,train_R2_CEN_SS,train_Slope_CEN_SS,train_N_CEN_SS,train_Min_True_CEN_SS,train_Max_True_CEN_SS,train_Avg_True_CEN_SS,train_Std_True_CEN_SS,train_Min_Pred_CEN_SS,train_Max_Pred_CEN_SS,train_Avg_Pred_CEN_SS,train_Std_Pred_CEN_SS
0.018623069994083294,0.02148422262194953,0.0181479225306,0.48708671529803127,0.3298606313244372,35,2.703008369147252,3.6063363667003703,2.9728364735733694,0.18780584318237106,2.8474615733209534,3.1644257868859706,2.9513522509514205,0.07501618021556433,0.05547674005560149,0.020275039808279226,0.055061335687540215,0.22923784293895733,0.14765471708497555,96,2.510752063,4.318259096,2.97674244321875,0.26688333800855557,2.84293132178854,3.1648200872821515,2.956467403410471,0.0655361368413891
