val_SEP_NDF_SS,val_Bias_NDF_SS,val_SEPC_NDF_SS,val_R2_NDF_SS,val_Slope_NDF_SS,val_N_NDF_SS,val_Min_True_NDF_SS,val_Max_True_NDF_SS,val_Avg_True_NDF_SS,val_Std_True_NDF_SS,val_Min_Pred_NDF_SS,val_Max_Pred_NDF_SS,val_Avg_Pred_NDF_SS,val_Std_Pred_NDF_SS,train_SEP_NDF_SS,train_Bias_NDF_SS,train_SEPC_NDF_SS,train_R2_NDF_SS,train_Slope_NDF_SS,train_N_NDF_SS,train_Min_True_NDF_SS,train_Max_True_NDF_SS,train_Avg_True_NDF_SS,train_Std_True_NDF_SS,train_Min_Pred_NDF_SS,train_Max_Pred_NDF_SS,train_Avg_Pred_NDF_SS,train_Std_Pred_NDF_SS
118.9528149740432,-6.272179769214124,78.45551006207667,-0.48896533470684767,0.009117650686899167,35,0.0,21.6,12.157142857142857,8.809484684597804,18.22420452444038,18.675362261302492,18.42932262635698,0.14863060924707372,1.429378113234761,0.25100242955511765,1.3653597287592443,0.06569402343232678,0.060185420680194536,63,16.3,24.1,18.74126984126984,1.2270282749403738,18.175961758660534,18.76127063902169,18.490267411714722,0.1389931986239682
