val_SEP_FG_SS,val_Bias_FG_SS,val_SEPC_FG_SS,val_R2_FG_SS,val_Slope_FG_SS,val_N_FG_SS,val_Min_True_FG_SS,val_Max_True_FG_SS,val_Avg_True_FG_SS,val_Std_True_FG_SS,val_Min_Pred_FG_SS,val_Max_Pred_FG_SS,val_Avg_Pred_FG_SS,val_Std_Pred_FG_SS,train_SEP_FG_SS,train_Bias_FG_SS,train_SEPC_FG_SS,train_R2_FG_SS,train_Slope_FG_SS,train_N_FG_SS,train_Min_True_FG_SS,train_Max_True_FG_SS,train_Avg_True_FG_SS,train_Std_True_FG_SS,train_Min_Pred_FG_SS,train_Max_Pred_FG_SS,train_Avg_Pred_FG_SS,train_Std_Pred_FG_SS
0.08788338822263522,-0.07681036944625563,0.08181003087244523,0.4489355621718041,0.46828018732386767,35,4.5,6.1,5.320285708571428,0.39360231107668003,4.8049212651261035,5.9146001098109116,5.397096078017684,0.2639021757064176,0.1743510639427145,0.06325678534074401,0.17032242250078625,0.49529023371786995,0.4104589987013278,148,4.5,7.17,5.736216215540541,0.58575938607979,4.950043350115883,6.290140014083653,5.672959430199796,0.3282164569725779
