val_SEP_Protein,val_Bias_Protein,val_SEPC_Protein,val_R2_Protein,val_Slope_Protein,val_N_Protein,val_Min_True_Protein,val_Max_True_Protein,val_Avg_True_Protein,val_Std_True_Protein,val_Min_Pred_Protein,val_Max_Pred_Protein,val_Avg_Pred_Protein,val_Std_Pred_Protein,train_SEP_Protein,train_Bias_Protein,train_SEPC_Protein,train_R2_Protein,train_Slope_Protein,train_N_Protein,train_Min_True_Protein,train_Max_True_Protein,train_Avg_True_Protein,train_Std_True_Protein,train_Min_Pred_Protein,train_Max_Pred_Protein,train_Avg_Pred_Protein,train_Std_Pred_Protein
0.07722170110563042,0.06916637966603013,0.07232898602779533,0.7949363908044803,0.6851350946842408,45,8.0699997,11.3800001,9.185572530777822,0.6067998505237622,8.346904475948255,10.856909906739794,9.116406151111796,0.455035605496993,0.1817250896306895,-0.015003394120018108,0.18149890557520776,0.6594163148011287,0.6476497862501335,209,7.220915031840002,11.3800001,8.71788742699012,0.7287088603312265,7.401434019528358,11.280306877402351,8.732890821110137,0.5808953999236733
