val_SEP_Starch,val_std_SEP_Starch,val_Bias_Starch,val_SEPC_Starch,val_R2_Starch,val_Slope_Starch,val_N_Starch,val_Min_True_Starch,val_Max_True_Starch,val_Avg_True_Starch,val_Std_True_Starch,val_Min_Pred_Starch,val_Max_Pred_Starch,val_Avg_Pred_Starch,val_Std_Pred_Starch,train_SEP_Starch,train_std_SEP_Starch,train_Bias_Starch,train_SEPC_Starch,train_R2_Starch,train_Slope_Starch,train_N_Starch,train_Min_True_Starch,train_Max_True_Starch,train_Avg_True_Starch,train_Std_True_Starch,train_Min_Pred_Starch,train_Max_Pred_Starch,train_Avg_Pred_Starch,train_Std_Pred_Starch
0.7892362343678964,8.484916154936322,0.127347239641103,0.7728987866315087,0.9822367119382245,0.999696457661489,136,51.63055872291904,75.0400009,65.59719157615025,6.64108836048972,52.883858631726284,73.82968168485043,65.46984433650914,6.696603275049273,0.9141248123631645,7.079903539996284,-0.10074244748467232,0.9039574520698666,0.9787355217057238,0.9775403068538165,555,47.08,75.6999969,64.91872236241166,6.550640612053129,47.18019101946345,74.67011249291023,65.01946480989633,6.471915495048407
