val_SEP_ADF,val_Bias_ADF,val_SEPC_ADF,val_R2_ADF,val_Slope_ADF,val_N_ADF,val_Min_True_ADF,val_Max_True_ADF,val_Avg_True_ADF,val_Std_True_ADF,val_Min_Pred_ADF,val_Max_Pred_ADF,val_Avg_Pred_ADF,val_Std_Pred_ADF,train_SEP_ADF,train_Bias_ADF,train_SEPC_ADF,train_R2_ADF,train_Slope_ADF,train_N_ADF,train_Min_True_ADF,train_Max_True_ADF,train_Avg_True_ADF,train_Std_True_ADF,train_Min_Pred_ADF,train_Max_Pred_ADF,train_Avg_Pred_ADF,train_Std_Pred_ADF
0.0025474662558560087,-0.009421988609455752,0.0024566747985593686,0.0,,45,0,0,0.0,0.0,-0.01665936152424219,0.3258659851633063,0.009421988609455752,0.04901103983041014,1.469636681827345,0.6467589015248985,0.9816234256753692,-122.13705373502565,3.1509158550946577,7,2.846394694935725,3.1413850928377935,2.988060643121269,0.1011433229486302,0.48477366454802145,3.0191118102090444,2.3413017415963706,0.9463768258383484
