val_SEP_Crude Fat,val_std_SEP_Crude Fat,val_Bias_Crude Fat,val_SEPC_Crude Fat,val_R2_Crude Fat,val_Slope_Crude Fat,val_N_Crude Fat,val_Min_True_Crude Fat,val_Max_True_Crude Fat,val_Avg_True_Crude Fat,val_Std_True_Crude Fat,val_Min_Pred_Crude Fat,val_Max_Pred_Crude Fat,val_Avg_Pred_Crude Fat,val_Std_Pred_Crude Fat
0.015117713487980414,9.437791553794586,0.007305033362081075,0.015062780460488083,0.14113909382731415,0.6673928758840884,35,1.8204018951658008,2.3111612175873733,2.0750636650683196,0.13076366190503017,1.7597219,2.5062227,2.0677586,0.14267783
