val_SEP_ADF,val_std_SEP_ADF,val_Bias_ADF,val_SEPC_ADF,val_R2_ADF,val_Slope_ADF,val_N_ADF,val_Min_True_ADF,val_Max_True_ADF,val_Avg_True_ADF,val_Std_True_ADF,val_Min_Pred_ADF,val_Max_Pred_ADF,val_Avg_Pred_ADF,val_Std_Pred_ADF,train_SEP_ADF,train_std_SEP_ADF,train_Bias_ADF,train_SEPC_ADF,train_R2_ADF,train_Slope_ADF,train_N_ADF,train_Min_True_ADF,train_Max_True_ADF,train_Avg_True_ADF,train_Std_True_ADF,train_Min_Pred_ADF,train_Max_Pred_ADF,train_Avg_Pred_ADF,train_Std_Pred_ADF
0.09082364768659214,4.125938728656514,0.013733415635490803,0.09062646794952876,0.6386478555636449,0.6117615212840352,23,5.9,7.6,6.495652173913044,0.4903222195832177,5.909905053374011,7.224211151850356,6.481918758277554,0.3747328054679651,0.06274731560970605,8.81043788578212,-0.040683657158169226,0.06106781506229901,0.8640777071122423,0.7697432200093502,69,5.5,8.5,6.879710144927536,0.6745002895638504,5.921403341820367,8.13519173207787,6.920393802085705,0.5528313266788819
