val_SEP_Ash,val_std_SEP_Ash,val_Bias_Ash,val_SEPC_Ash,val_R2_Ash,val_Slope_Ash,val_N_Ash,val_Min_True_Ash,val_Max_True_Ash,val_Avg_True_Ash,val_Std_True_Ash,val_Min_Pred_Ash,val_Max_Pred_Ash,val_Avg_Pred_Ash,val_Std_Pred_Ash,train_SEP_Ash,train_std_SEP_Ash,train_Bias_Ash,train_SEPC_Ash,train_R2_Ash,train_Slope_Ash,train_N_Ash,train_Min_True_Ash,train_Max_True_Ash,train_Avg_True_Ash,train_Std_True_Ash,train_Min_Pred_Ash,train_Max_Pred_Ash,train_Avg_Pred_Ash,train_Std_Pred_Ash
0.0015866180223190233,59.81092633544096,0.0030675739599073885,0.0015770399764266732,0.8741374852115114,0.8010175040237036,57,2.4368232340037674,2.9555556666666662,2.621685054127224,0.1112870357779233,2.4556261512266118,2.8713374785743055,2.618617480167317,0.09489709365540612,0.0040561380125803915,39.36292948453455,-0.006033788514030938,0.004019529149838163,0.8677986176377123,0.8522297055586628,181,2.237898289,3.188241943,2.6626475446795577,0.17467684084234222,2.228185129831162,3.205402297772993,2.6686813331935886,0.15966147456874205
