val_SEP_Crude Fib.,val_Bias_Crude Fib.,val_SEPC_Crude Fib.,val_R2_Crude Fib.,val_Slope_Crude Fib.,val_N_Crude Fib.,val_Min_True_Crude Fib.,val_Max_True_Crude Fib.,val_Avg_True_Crude Fib.,val_Std_True_Crude Fib.,val_Min_Pred_Crude Fib.,val_Max_Pred_Crude Fib.,val_Avg_Pred_Crude Fib.,val_Std_Pred_Crude Fib.,train_SEP_Crude Fib.,train_Bias_Crude Fib.,train_SEPC_Crude Fib.,train_R2_Crude Fib.,train_Slope_Crude Fib.,train_N_Crude Fib.,train_Min_True_Crude Fib.,train_Max_True_Crude Fib.,train_Avg_True_Crude Fib.,train_Std_True_Crude Fib.,train_Min_Pred_Crude Fib.,train_Max_Pred_Crude Fib.,train_Avg_Pred_Crude Fib.,train_Std_Pred_Crude Fib.
0.07182818430921165,-0.010637661052033169,0.0717142700776693,0.9806075651982268,0.9568772395865358,151,0.29,7.8299999,2.988865947466741,1.9181758993784002,0.606654341322336,6.559783331879572,2.9995036085187743,1.8529183624486423,0.08243283173658533,0.020547767221808823,0.08200957072331652,0.9822001573546149,0.9819744560359257,403,0.2,7.33,3.636167488108184,2.1493271835094028,0.2818186095737647,7.146696943798215,3.615619720886375,2.129523783461908
