val_SEP_Ash,val_std_SEP_Ash,val_Bias_Ash,val_SEPC_Ash,val_R2_Ash,val_Slope_Ash,val_N_Ash,val_Min_True_Ash,val_Max_True_Ash,val_Avg_True_Ash,val_Std_True_Ash,val_Min_Pred_Ash,val_Max_Pred_Ash,val_Avg_Pred_Ash,val_Std_Pred_Ash,train_SEP_Ash,train_std_SEP_Ash,train_Bias_Ash,train_SEPC_Ash,train_R2_Ash,train_Slope_Ash,train_N_Ash,train_Min_True_Ash,train_Max_True_Ash,train_Avg_True_Ash,train_Std_True_Ash,train_Min_Pred_Ash,train_Max_Pred_Ash,train_Avg_Pred_Ash,train_Std_Pred_Ash
0.007348975500005673,10.766068335580442,0.020640537145645732,0.006913261186034419,0.6061536917464908,0.48630499704713304,45,1.41,1.9089882078204368,1.5918428639582658,0.13507348080550652,1.4614560312510951,1.7890742306293197,1.5712023268126205,0.07911957242956752,0.011088847707691515,21.620468879261285,0.0013443606873416293,0.011087031585908687,0.8441628216005824,0.8279493353550772,206,1.0206505642232893,2.1585243892352004,1.4622469915086087,0.26610374812576354,1.022138250046588,2.144573770001504,1.4609026308212671,0.23974608677101225
