val_SEP_Starch,val_std_SEP_Starch,val_Bias_Starch,val_SEPC_Starch,val_R2_Starch,val_Slope_Starch,val_N_Starch,val_Min_True_Starch,val_Max_True_Starch,val_Avg_True_Starch,val_Std_True_Starch,val_Min_Pred_Starch,val_Max_Pred_Starch,val_Avg_Pred_Starch,val_Std_Pred_Starch,train_SEP_Starch,train_std_SEP_Starch,train_Bias_Starch,train_SEPC_Starch,train_R2_Starch,train_Slope_Starch,train_N_Starch,train_Min_True_Starch,train_Max_True_Starch,train_Avg_True_Starch,train_Std_True_Starch,train_Min_Pred_Starch,train_Max_Pred_Starch,train_Avg_Pred_Starch,train_Std_Pred_Starch
0.44857278069850126,1.1719032049086797,0.06200381228552803,0.44464093358015455,0.4633280849885967,0.40308161690297606,45,70.5999985,75.0400009,73.06263650153409,0.9040284659072556,71.53591499294053,73.8678905107939,73.00063268924855,0.525683879335372,0.6413831056684264,1.7575103910405494,-0.16499620028473763,0.6140001563664087,0.6505300662240274,0.6809224595347086,172,67.61510589357562,75.6999969,72.16147027406086,1.3507895152571678,67.6055380869615,74.38306353040741,72.32646647434558,1.127237472850118
