val_SEP_DM,val_std_SEP_DM,val_Bias_DM,val_SEPC_DM,val_R2_DM,val_Slope_DM,val_N_DM,val_Min_True_DM,val_Max_True_DM,val_Avg_True_DM,val_Std_True_DM,val_Min_Pred_DM,val_Max_Pred_DM,val_Avg_Pred_DM,val_Std_Pred_DM,train_SEP_DM,train_std_SEP_DM,train_Bias_DM,train_SEPC_DM,train_R2_DM,train_Slope_DM,train_N_DM,train_Min_True_DM,train_Max_True_DM,train_Avg_True_DM,train_Std_True_DM,train_Min_Pred_DM,train_Max_Pred_DM,train_Avg_Pred_DM,train_Std_Pred_DM
0.08581231800021333,10.263000078162985,0.0028857490373874434,0.0858037455248387,0.8937310180904091,0.9412542944100691,35,86.5,90.6900024,88.32399977142857,0.8856803168517333,86.32519,90.626564,88.32111,0.8806918,0.05955392895751471,20.462713113436187,-0.0007470120178867857,0.05955336797803627,0.9654800851910813,0.9154217432219844,190,83.21,90.7799988,87.94594737210527,1.310009524532391,83.90847,90.60105,87.9467,1.218635
