val_SEP_Ash,val_Bias_Ash,val_SEPC_Ash,val_R2_Ash,val_Slope_Ash,val_N_Ash,val_Min_True_Ash,val_Max_True_Ash,val_Avg_True_Ash,val_Std_True_Ash,val_Min_Pred_Ash,val_Max_Pred_Ash,val_Avg_Pred_Ash,val_Std_Pred_Ash,train_SEP_Ash,train_Bias_Ash,train_SEPC_Ash,train_R2_Ash,train_Slope_Ash,train_N_Ash,train_Min_True_Ash,train_Max_True_Ash,train_Avg_True_Ash,train_Std_True_Ash,train_Min_Pred_Ash,train_Max_Pred_Ash,train_Avg_Pred_Ash,train_Std_Pred_Ash
0.02663346235919429,0.002632234254416074,0.026626487510976366,0.9751542358055665,0.9555433777826117,151,1.41,5.87,2.650385781711534,1.0319170556725288,1.34908030545362,5.729464547441383,2.6477535474571186,0.9983102948386007,0.08194935621190916,0.02191499698645495,0.08146821111699482,0.949721037118785,0.8949855290551234,548,1.0206505642232893,7.99,2.601586424428419,1.2755074559092066,0.7964456151092931,6.060015793681929,2.5796714274419634,1.1689904549410135
