val_SEP_DM,val_Bias_DM,val_SEPC_DM,val_R2_DM,val_Slope_DM,val_N_DM,val_Min_True_DM,val_Max_True_DM,val_Avg_True_DM,val_Std_True_DM,val_Min_Pred_DM,val_Max_Pred_DM,val_Avg_Pred_DM,val_Std_Pred_DM,train_SEP_DM,train_Bias_DM,train_SEPC_DM,train_R2_DM,train_Slope_DM,train_N_DM,train_Min_True_DM,train_Max_True_DM,train_Avg_True_DM,train_Std_True_DM,train_Min_Pred_DM,train_Max_Pred_DM,train_Avg_Pred_DM,train_Std_Pred_DM
0.33124283936882487,0.05832783633380627,0.3278211503688705,0.9467256006941543,0.9328130109925906,175,79.2945,93.3,87.9790713022857,2.4863918202576327,78.73700134376799,92.8718019725443,87.9207434659519,2.382723830076589,0.5316650717852596,-0.07293104659310708,0.5263392710828586,0.9610708291384726,0.9422285083779296,776,64.1945,94.0,87.3696130613402,3.6931885342930957,65.49463342066898,93.89961150460138,87.44254410793332,3.5481456669099365
