val_SEP_Starch,val_Bias_Starch,val_SEPC_Starch,val_R2_Starch,val_Slope_Starch,val_N_Starch,val_Min_True_Starch,val_Max_True_Starch,val_Avg_True_Starch,val_Std_True_Starch,val_Min_Pred_Starch,val_Max_Pred_Starch,val_Avg_Pred_Starch,val_Std_Pred_Starch,train_SEP_Starch,train_Bias_Starch,train_SEPC_Starch,train_R2_Starch,train_Slope_Starch,train_N_Starch,train_Min_True_Starch,train_Max_True_Starch,train_Avg_True_Starch,train_Std_True_Starch,train_Min_Pred_Starch,train_Max_Pred_Starch,train_Avg_Pred_Starch,train_Std_Pred_Starch
1.3795788071635973,0.2889330076286745,1.2954781369855244,0.9689499104470356,0.9889951104132035,136,51.63055872291904,75.0400009,65.59719157615025,6.64108836048972,53.336014127243885,74.39134923912357,65.30825856852158,6.66477956661842,1.580831253511936,-0.08036996331993124,1.5743602630656433,0.9632265184988074,0.9342804974591883,555,47.08,75.6999969,64.91872236241166,6.550640612053129,49.91995518375698,74.49413215866352,64.99909232573157,6.232355172665394
