val_SEP_ADF,val_std_SEP_ADF,val_Bias_ADF,val_SEPC_ADF,val_R2_ADF,val_Slope_ADF,val_N_ADF,val_Min_True_ADF,val_Max_True_ADF,val_Avg_True_ADF,val_Std_True_ADF,val_Min_Pred_ADF,val_Max_Pred_ADF,val_Avg_Pred_ADF,val_Std_Pred_ADF,train_SEP_ADF,train_std_SEP_ADF,train_Bias_ADF,train_SEPC_ADF,train_R2_ADF,train_Slope_ADF,train_N_ADF,train_Min_True_ADF,train_Max_True_ADF,train_Avg_True_ADF,train_Std_True_ADF,train_Min_Pred_ADF,train_Max_Pred_ADF,train_Avg_Pred_ADF,train_Std_Pred_ADF
0.1679265988855429,1.1148206253905537,-0.06488526910967383,0.16350599583073638,0.14909498118740205,0.17898040955387756,21,2.3946786854047,4.199084710542024,3.5517555825150433,0.43353538865833186,3.257241932577622,3.994599509085969,3.616640851624717,0.1872080359892896,0.4374728661376349,0.594242533898549,-0.17410203594322857,0.40678245323156287,0.22291178261295852,0.19948722088255944,81,1.295215916,4.501718168,3.325683047518518,0.7456634961455616,2.7096293978850783,3.971619388045515,3.4997850834617474,0.2599649844854889
