val_SEP_Crude Fib.,val_std_SEP_Crude Fib.,val_Bias_Crude Fib.,val_SEPC_Crude Fib.,val_R2_Crude Fib.,val_Slope_Crude Fib.,val_N_Crude Fib.,val_Min_True_Crude Fib.,val_Max_True_Crude Fib.,val_Avg_True_Crude Fib.,val_Std_True_Crude Fib.,val_Min_Pred_Crude Fib.,val_Max_Pred_Crude Fib.,val_Avg_Pred_Crude Fib.,val_Std_Pred_Crude Fib.,train_SEP_Crude Fib.,train_std_SEP_Crude Fib.,train_Bias_Crude Fib.,train_SEPC_Crude Fib.,train_R2_Crude Fib.,train_Slope_Crude Fib.,train_N_Crude Fib.,train_Min_True_Crude Fib.,train_Max_True_Crude Fib.,train_Avg_True_Crude Fib.,train_Std_True_Crude Fib.,train_Min_Pred_Crude Fib.,train_Max_Pred_Crude Fib.,train_Avg_Pred_Crude Fib.,train_Std_Pred_Crude Fib.
0.046293991576847104,2.586110245117949,0.0110370955551326,0.0461699987864416,0.16298943129159693,0.21450399224497857,57,1.9093655589123868,3.3,2.455753652061016,0.23310598755257636,1.9822482731186881,2.699031179033135,2.444716556505883,0.11972136590428833,0.020054647779138828,9.5101609267009,-0.004451916883067225,0.020034637642474953,0.7123668475685572,0.6196904762104123,105,1.459498884,3.012720375,2.4199516069142857,0.2627907467299568,1.8097010327066614,2.7674383431382084,2.424403523797353,0.19072292770791507
