val_SEP_Crude Fat,val_std_SEP_Crude Fat,val_Bias_Crude Fat,val_SEPC_Crude Fat,val_R2_Crude Fat,val_Slope_Crude Fat,val_N_Crude Fat,val_Min_True_Crude Fat,val_Max_True_Crude Fat,val_Avg_True_Crude Fat,val_Std_True_Crude Fat,val_Min_Pred_Crude Fat,val_Max_Pred_Crude Fat,val_Avg_Pred_Crude Fat,val_Std_Pred_Crude Fat,train_SEP_Crude Fat,train_std_SEP_Crude Fat,train_Bias_Crude Fat,train_SEPC_Crude Fat,train_R2_Crude Fat,train_Slope_Crude Fat,train_N_Crude Fat,train_Min_True_Crude Fat,train_Max_True_Crude Fat,train_Avg_True_Crude Fat,train_Std_True_Crude Fat,train_Min_Pred_Crude Fat,train_Max_Pred_Crude Fat,train_Avg_Pred_Crude Fat,train_Std_Pred_Crude Fat
0.021391860284374425,3.293499000195503,0.003909014314700454,0.02137631181439326,0.34613702472641983,0.2504983563287808,58,1.2670724405783829,2.1197297926857677,1.7197397058341233,0.17930992736135887,1.5001907350376555,1.8748036373080974,1.7158306915194226,0.07045407045890906,0.017312887274967898,7.070599736870544,-0.010437276798439926,0.017203500376153674,0.4888572051245281,0.4681620828234817,243,1.085695629,2.16469538,1.6851662203703706,0.1836615203976625,1.1255427632485766,1.9925796520406496,1.69560349716881,0.12241249621085741
