val_SEP_Starch,val_std_SEP_Starch,val_Bias_Starch,val_SEPC_Starch,val_R2_Starch,val_Slope_Starch,val_N_Starch,val_Min_True_Starch,val_Max_True_Starch,val_Avg_True_Starch,val_Std_True_Starch,val_Min_Pred_Starch,val_Max_Pred_Starch,val_Avg_Pred_Starch,val_Std_Pred_Starch,train_SEP_Starch,train_std_SEP_Starch,train_Bias_Starch,train_SEPC_Starch,train_R2_Starch,train_Slope_Starch,train_N_Starch,train_Min_True_Starch,train_Max_True_Starch,train_Avg_True_Starch,train_Std_True_Starch,train_Min_Pred_Starch,train_Max_Pred_Starch,train_Avg_Pred_Starch,train_Std_Pred_Starch
0.5528864793749785,2.4263371379827814,0.0423868804416213,0.5510571654207957,0.7647835344010017,0.7725445330988305,56,61.997781942249425,68.20461230455349,65.59484919941461,1.5193976699870209,63.05986317709494,67.9299910896417,65.55246231897299,1.3414889979960614,0.6598123376812607,2.2168966738189173,-0.10196228265995275,0.6493746110458921,0.7787503927968222,0.7512812072465239,252,60.12436649,69.09539292,65.15089185571428,1.7234772386438915,60.673130189087175,68.85133459559552,65.25285413837423,1.462735776750271
