val_SEP_Protein,val_std_SEP_Protein,val_Bias_Protein,val_SEPC_Protein,val_R2_Protein,val_Slope_Protein,val_N_Protein,val_Min_True_Protein,val_Max_True_Protein,val_Avg_True_Protein,val_Std_True_Protein,val_Min_Pred_Protein,val_Max_Pred_Protein,val_Avg_Pred_Protein,val_Std_Pred_Protein,train_SEP_Protein,train_std_SEP_Protein,train_Bias_Protein,train_SEPC_Protein,train_R2_Protein,train_Slope_Protein,train_N_Protein,train_Min_True_Protein,train_Max_True_Protein,train_Avg_True_Protein,train_Std_True_Protein,train_Min_Pred_Protein,train_Max_Pred_Protein,train_Avg_Pred_Protein,train_Std_Pred_Protein
0.06587618840467305,20.58727286883871,-0.022888904680176125,0.06532471265998022,0.9681397072130777,0.9523933538716778,20,16.0,21.4,18.73500008,1.4015259806368405,16.390057,21.703999,18.757889,1.3562111,0.08044765442979064,20.56349073405149,0.0045679926077706184,0.08042657275418717,0.974365811475691,0.9276914072661447,98,15.3,24.2399998,19.482142808163267,1.7624618916956973,16.16381,23.599754,19.477575,1.6542846
