val_SEP_Ash,val_std_SEP_Ash,val_Bias_Ash,val_SEPC_Ash,val_R2_Ash,val_Slope_Ash,val_N_Ash,val_Min_True_Ash,val_Max_True_Ash,val_Avg_True_Ash,val_Std_True_Ash,val_Min_Pred_Ash,val_Max_Pred_Ash,val_Avg_Pred_Ash,val_Std_Pred_Ash,train_SEP_Ash,train_std_SEP_Ash,train_Bias_Ash,train_SEPC_Ash,train_R2_Ash,train_Slope_Ash,train_N_Ash,train_Min_True_Ash,train_Max_True_Ash,train_Avg_True_Ash,train_Std_True_Ash,train_Min_Pred_Ash,train_Max_Pred_Ash,train_Avg_Pred_Ash,train_Std_Pred_Ash
0.023121761633999968,5.858989208765117,0.0006518919612339096,0.02312130398139937,0.6516683646167456,0.47470992500263687,14,4.9400001,5.87,5.363571392857144,0.2482685219882309,5.202187,5.679972,5.3629193,0.13547015,0.1035983317817201,4.535649356705776,-0.001028520349870601,0.10359725503735802,0.7603028337030419,0.6401395474774977,57,4.4,7.99,5.680526315789475,0.6516306699421334,4.9979625,6.717028,5.681555,0.4698857
