val_SEP_DM,val_std_SEP_DM,val_Bias_DM,val_SEPC_DM,val_R2_DM,val_Slope_DM,val_N_DM,val_Min_True_DM,val_Max_True_DM,val_Avg_True_DM,val_Std_True_DM,val_Min_Pred_DM,val_Max_Pred_DM,val_Avg_Pred_DM,val_Std_Pred_DM,train_SEP_DM,train_std_SEP_DM,train_Bias_DM,train_SEPC_DM,train_R2_DM,train_Slope_DM,train_N_DM,train_Min_True_DM,train_Max_True_DM,train_Avg_True_DM,train_Std_True_DM,train_Min_Pred_DM,train_Max_Pred_DM,train_Avg_Pred_DM,train_Std_Pred_DM
0.016646399895122663,167.38789283738632,0.01163536683708511,0.016502556773599526,0.9978948560101626,1.0205704262285407,17,79.6699982,90.7600021,87.68705803529411,2.7280654731059406,79.42596,90.74602,87.67542,2.7864058,0.548814445512585,6.268946827147872,-0.022362966386098936,0.5483062770814253,0.9598606207092002,0.9197985149530907,63,72.99,92.41,87.32539682539682,3.668200036693238,78.17762,91.311134,87.34776,3.4404886
